COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,7/2/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,LA ROCHELLE,46.17,-1.15,4/12/1941,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ITALY,FABRIANO,43.32,12.93,1/29/1944,RR,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,45 00 N 009 20 E,45,9.33,4/24/1945,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
USA,AUSTRIA,ST VEIT,46.75,14.37,4/12/1945,R R BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,WESTERLAND,54.87,8.33,10/14/1940,AIRODROME,AIR FIELDS AND AIRDROMES
USA,FRANCE,BRUGES,43.13,3.23,5/28/1944,RADIO STATION,RADIO & RADAR INSTALLATIONS
USA,ITALY,LA SPEZIA,44.1,9.83,6/5/1943,HARBOR INSTALLATIONS,PORTS AND HARBORS
USA,ITALY,45 00 N 008 00 E,45,8,4/10/1945,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,STETTIN,53.42,14.57,10/14/1940,SYNTHETIC OIL,SYNTHETIC OIL REFINERIES
GREAT BRITAIN,BELGIUM,BRUSSELS,50.87,4.37,11/15/1940,AIRDROME,AIR FIELDS AND AIRDROMES
USA,GERMANY,GERA,50.88,12.1,4/6/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,BERGAMO,45.7,9.68,7/6/1944,STEEL WORKS,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
GREAT BRITAIN,GERMANY,GOCH,51.67,6.15,8/4/1942,TOWN AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,12/4/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,ALBONA,45.07,14.1,2/16/1945,OIL REFINERY,OIL REFINERIES
USA,ITALY,GENOA,44.4,8.95,9/4/1944,SUBPENS,SUBMARINE PENS AND YARDS
USA,GERMANY,GOSLAR,51.92,10.42,8/24/1944,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ITALY,44 40 N 010 20 E,44.67,10.33,2/14/1945,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
USA,ITALY,45 00 N 010 40 E,45,10.67,3/22/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,LEIPZIG,51.33,12.38,10/16/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,YUGOSLAVIA,SUBOTICA,46.1,19.67,8/29/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87,12/6/1940,DOCKS BARGES SHIPPING,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,ESENS,53.65,7.62,1/11/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,ESENS,53.65,7.62,12/28/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15,8/23/1944,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,11/29/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,SOLINGEN,51.17,7.1,1/5/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,LEGHORN,43.53,10.33,9/21/1943,HARBOR,PORTS AND HARBORS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,IJMUIDEN,52.47,4.6,4/6/1941,RAILWAY BRIDGE,BRIDGES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,11/25/1940,DE KOOY AIRDROME,AIR FIELDS AND AIRDROMES
USA,GERMANY,PLAUEN,50.48,12.13,9/12/1944,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,BONN,50.73,7.07,8/3/1941,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,2/6/1941,DOCKS,PORTS AND HARBORS
USA,ITALY,LA SPEZIA,44.1,9.83,5/19/1944,HARBOR INSTALLATIONS,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,BOCHUM,51.52,7.2,7/25/1944,CITY,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,10/22/1941,DOCKS,PORTS AND HARBORS
USA,GERMANY,ASCHAFFENBURG,50,9.17,2/25/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,SCHWAMMENAUEL,,,12/5/1944,DAM ON RIVER RUR,WATERWAYS AND BOATS
USA,FRANCE,PLEURTUIT,48.58,-1.98,6/11/1944,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,5/15/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,MESTRO,45.48,12.25,4/7/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,STETTIN,53.42,14.57,8/12/1941,FLAK BATTERY,GUN EMPLACEMENTS
USA,TUNISIA,34 20 N 009 20 E,34.33,9.33,3/31/1943,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
USA,BELGIUM,50 20 N 005 40 E,50.33,5.67,10/28/1944,TACT TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
GREAT BRITAIN,FRANCE,NANTES,47.22,-1.53,5/4/1942,DOCKS,PORTS AND HARBORS
USA,AUSTRIA,SPITTAL,46.8,13.5,11/11/1944,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,7/12/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,AUSTRIA,GLEISDORF,47.1,15.7,12/18/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,44 40 N 011 00 E,44.67,11,3/3/1945,ROAD,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,1/4/1941,OIL STORAGE DEPOT,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS
USA,YUGOSLAVIA,KOTOR,42.42,18.78,11/1/1944,BRIDGE,BRIDGES
GREAT BRITAIN,FRANCE,LORIENT,47.75,-3.35,7/4/1941,HARBOR INSTALLATIONS,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,NORDENHAM,53.5,8.5,6/29/1941,WAREHOUSE,SUPPLY DUMPS AND WAREHOUSES
USA,ITALY,RONCO,44.35,11.53,7/26/1944,ROAD BRIDGE,BRIDGES
USA,HUNGARY,SZOMBATHELY,47.23,16.62,10/17/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,9/17/1944,DOCKS,PORTS AND HARBORS
USA,GERMANY,FRIEDBERG,50.33,8.75,3/25/1945,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,RHEINHAUSEN NR DUISB,51.42,6.7,2/2/1944,BLST FRNCS STL WK KRUP,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
GREAT BRITAIN,GERMANY,KASSEL,51.32,9.47,10/12/1940,AIRDROME,AIR FIELDS AND AIRDROMES
USA,FRANCE,MONT SUR RISIE,,,8/17/1944,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,MAINZ,50,8.28,8/27/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CROTONE,39.08,17.13,7/13/1943,AREA,CITIES TOWNS AND URBAN AREAS
USA,AUSTRIA,SALZBURG,47.78,13.03,12/20/1944,MARSHALLING YARUS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,HEILBRONN,49.14,9.22,9/27/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CANALE D ISONZO,46.08,13.63,2/4/1945,RR BRIDGE,BRIDGES
USA,AUSTRIA,STEYR,48.05,14.45,2/23/1944,STEYR AERO ENG WORKS,ENGINE PLANTS
GREAT BRITAIN,FRANCE,CHERBOURG,49.63,-1.62,7/1/1941,DOCKS BARGES SHIPPING,PORTS AND HARBORS
GREAT BRITAIN,FRANCE,LE TOUQUET,50.53,1.6,8/26/1941,RAILWAY,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,SAN AMBROGIO,44.35,9.25,4/20/1945,ROAD BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,FREFELD,51.33,6.37,6/14/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CASALEGGIO,44.47,11.28,9/16/1944,FUEL DUMP,SUPPLY DUMPS AND WAREHOUSES
USA,FRANCE,NANTES,47.22,-1.53,8/2/1944,BRIDGE,BRIDGES
USA,ITALY,38 00 N 015 20 E,38,15.33,8/14/1943,ROAD,HIGHWAYS AND VEHICLES
USA,GERMANY,ETTERWINDEN,50.88,10.28,9/12/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CANNETO,45.17,10.4,1/18/1945,BRIDGE,BRIDGES
USA,ITALY,45 00 N 011 00 E,45,11,4/14/1945,RIVER CROSS NG,WATERWAYS AND BOATS
GREAT BRITAIN,GERMANY,MULHEIM,47.8,7.63,10/8/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,2/10/1941,DE KOOY AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,2/14/1941,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,7/14/1941,CONTINENTAL GUMMI SYN,SYNTHETIC RUBBER MFG.
GREAT BRITAIN,GERMANY,WUNSDORF,52.15,13.47,10/29/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,AMRUM,54.67,8.33,8/2/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,FRANCE,GAEL,48.12,-2.22,8/24/1940,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ITALY,ISERNIA,41.6,14.23,10/3/1943,ROAD JUNCTION,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,OSTHEIM,48.15,7.38,9/28/1940,AIRDROME,AIR FIELDS AND AIRDROMES
USA,AUSTRIA,VIENNA,48.2,16.37,8/22/1944,OIL REFINERY,OIL REFINERIES
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,3/8/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,9/30/1941,INNER DOCKS,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,STERKRADE,51.52,6.82,8/14/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,GRONINGEN,48.73,9.75,9/4/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,LINGEN,52.53,7.33,8/2/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,HOCHST A MAIN,50.1,8.55,12/2/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,11/7/1943,STEEL ARM WKS OF FRIED,ARMAMENT AND ORDNANCE PLANTS
USA,FRANCE,BREIL,43.93,7.52,9/26/1944,ROAD BRIDGE,BRIDGES
USA,YUGOSLAVIA,OBER DRAUBURG,46.6,15.03,11/5/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,1/17/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,KAMEN,51.6,7.65,8/18/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,FRANCE,PONT A VENDIN,50.47,2.9,9/22/1942,PUBLIC UTILITIES,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES",  GAS COMPANIES, TELEPHONE COMPANIES,"  WATER COMPANIES.  """
USA,ITALY,UNKNOWN,,,11/9/1944,ROAD,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,10/7/1940,MFG INSTALL,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59)
GREAT BRITAIN,GERMANY,DORTMUND,51.52,7.45,9/19/1940,EMS CANAL,WATERWAYS AND BOATS
USA,FRANCE,ILE DE CEZEMBRE,48.67,-2.07,8/7/1944,COASTAL DEFENSES,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,1/9/1941,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
USA,CZECHOSLOVAKIA,DEVINSKA NOVA VES,48.22,16.96,12/6/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,5/5/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,PAPENBURG,53.1,7.42,2/28/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,CANTALUPO,41.53,14.38,10/22/1943,RR YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,AIRE,43.7,-0.25,7/4/1941,RAILROAD CROSSING,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,ITALY,45 00 N 011 00 E,45,11,4/22/1945,BUILDINGS,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,SCHWANDORF,100.65,1000.65,4/16/1945,RR CENTRE,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13,11/11/1940,ANTI AIRCRAFT BTRY,GUN EMPLACEMENTS
GREAT BRITAIN,GERMANY,ECKERNFORDE,54.52,9.73,11/1/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,GREVENBROICH,51.1,6.6,9/10/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,50 20 N 007 00 E,50.33,7,2/14/1945,TACTICAL TARGET,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
USA,GERMANY,GIESSEN,50.6,8.68,3/2/1945,ORD DEPOT,SUPPLY DUMPS AND WAREHOUSES
GREAT BRITAIN,FRANCE,AUNAY,49.02,0.63,6/14/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,OBERHAUSEN,48.39,10.88,3/21/1945,TOWN AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,44 40 N 011 20 E,44.67,11.33,4/10/1945,RIVER CROSSING,WATERWAYS AND BOATS
GREAT BRITAIN,GERMANY,GELDERN,51.52,6.3,11/16/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,9/7/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,DESSAU,51.83,12.23,12/21/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,4/21/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,TRIER,49.77,6.65,12/23/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,YUGOSLAVIA,BROD,45.15,18.02,8/30/1944,R R,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
USA,GERMANY,HANSDORF,51.58,15.18,8/15/1944,AIRDROME,AIR FIELDS AND AIRDROMES
USA,FRANCE,LAVAL,48.02,-1.48,6/7/1944,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,11/1/1940,ROTHENSEE SYNTHETIC OI,SYNTHETIC OIL REFINERIES
GREAT BRITAIN,GERMANY,WITTEN,51.43,7.33,8/12/1940,BLAST FURNACE,"""IRON AND STEEL PRODUCTION FACILITIES",  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,"  ROLLING-MILLS """
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,5/17/1942,DOCKS,PORTS AND HARBORS
GREAT BRITAIN,GERMANY,BITTERFELD,51.62,12.33,12/21/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13,10/26/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,PATERNO,37.57,14.88,7/17/1943,RR,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,10/29/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,44 20 N 009 20 E,44.33,9.33,4/17/1945,LIGHT,TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW)
GREAT BRITAIN,BELGIUM,MALDEGEM,51.2,3.45,12/7/1940,MALDEGEM A D,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,12/27/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,YUGOSLAVIA,LIVNO,43.83,17,5/29/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,TUNISIA,36 40 N 010 40 E,36.67,10.67,5/8/1943,MOTOR TRANSPORT,HIGHWAYS AND VEHICLES
USA,ITALY,CISMON,45.93,11.7,11/5/1944,RR BRIDGE,BRIDGES
USA,AUSTRIA,HEILIGENSTADT BEI W,48.3,14.3,3/22/1945,MARSHALLING YARDS,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,4/4/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45,9/23/1942,SCHIFFSBAU SUBYARDS,SHIP BUILDING
GREAT BRITAIN,GERMANY,WESEL,51.65,6.62,6/1/1942,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,5/25/1943,INDUSTRIAL POWER STATI,"""PUBLIC UTILITIES - ELECTRIC LIGHT AND POWER COMPANIES",  GAS COMPANIES, TELEPHONE COMPANIES,"  WATER COMPANIES.  """
GREAT BRITAIN,GERMANY,EMMERICH,51.82,6.25,9/6/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,FRANCE,EVREUX,49.02,1.17,11/20/1940,AIR DROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,8/5/1940,CANAL,WATERWAYS AND BOATS
GREAT BRITAIN,GERMANY,OBERHAUSEN,48.39,10.88,3/30/1944,TOWN AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,OISSEL,49.35,6,8/6/1944,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7,11/22/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38,9/26/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,2/5/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,HANSDORF,51.58,15.18,4/8/1944,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ITALY,CREMONA,45.13,10.03,7/12/1944,BRIDGE,BRIDGES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VOLKEL,51.63,5.67,2/14/1941,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,11/4/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,BEAUVAIS,49.43,-2.08,5/24/1944,TILLIE A D,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,MUNCHEN GLADBACH,51.55,6.42,8/15/1940,MANUFACTURING,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59)
USA,ITALY,RIMINI,44.05,12.57,5/19/1944,RR BRIDGE,BRIDGES
USA,AUSTRIA,VIENNA,48.2,16.37,11/6/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47,5/1/1941,OIL STORAGE,OIL STORAGE FACILITIES AND OTHER OIL INSTALLATIONS
USA,ITALY,44 40 N 010 00 E,44.67,10,4/9/1945,ROAD,HIGHWAYS AND VEHICLES
USA,FRANCE,OUISTREHAM,49.27,-0.27,6/6/1944,GUN EMPLACEMENTS,GUN EMPLACEMENTS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,5/21/1941,DDCKS CANALS BARGES,PORTS AND HARBORS
USA,ITALY,SCILLA,38.23,15.72,9/3/1943,GUN POSITIONS,GUN EMPLACEMENTS
GREAT BRITAIN,BELGIUM,ST TROND,50.8,5.2,7/23/1942,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,ELBERFELD,51.25,7.05,1/30/1944,BALL BEARING WKS JAEGE,BEARINGS MFG. PLANTS
USA,HOLLAND OR NETHERLANDS,HAGUE,52.08,4.3,10/26/1940,AIRFIELD,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,NORDERNEY,53.72,7.15,10/29/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15,2/24/1944,AIRDROME,AIR FIELDS AND AIRDROMES
USA,ITALY,44 20 N 011 00 E,44.33,11,10/11/1944,BRIDGE,BRIDGES
USA,ITALY,MANIAGO,46.17,12.73,3/18/1944,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,AMSTERDAM,52.38,4.92,10/25/1940,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,7/6/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73,10/12/1941,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45,7/16/1942,TOWN AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,PALAZZOLO ACREIDE,37.08,14.92,9/22/1944,RR BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,10/12/1940,MARSHALLING YARD,"""RR INSTALLATIONS",  TRACKS,  MARSHALLING YARDS,"  AND STATIONS"""
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,10/12/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GREAT BRITAIN,MUNCHEN GLADBACH,51.2,6.42,9/9/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,FRANCE,LA FRILLIERE,47.39,0.82,6/15/1944,BRIDGE,BRIDGES
GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67,8/28/1940,AIRDROME,AIR FIELDS AND AIRDROMES
USA,YUGOSLAVIA,MITROVICA,44.97,19.62,11/8/1944,TROOP CONCENTRATION,TROOP CONCENTRATIONS
USA,GERMANY,RUHLAND,51.48,13.88,3/2/1945,SCWARTZHEIDE SYN OIL,SYNTHETIC OIL REFINERIES
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TERSCHELLING,100.65,1000.65,11/6/1941,TOWN AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47,8/23/1940,AERODROME,AIR FIELDS AND AIRDROMES
USA,ITALY,UNKNOWN,,,4/26/1945,ROAD,HIGHWAYS AND VEHICLES
GREAT BRITAIN,GERMANY,MAGDEBURG,52.13,11.63,3/26/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ROMANIA,BUCHAREST,44.42,26.1,4/15/1944,FACTORIES,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59)
GREAT BRITAIN,GERMANY,COBLENZ,50.35,7.6,4/16/1943,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,9/30/1941,CITY AREA,CITIES TOWNS AND URBAN AREAS
GREAT BRITAIN,GERMANY,STUTTGART,48.78,9.18,7/28/1944,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,GERMANY,GERNBURG,51.8,11.73,2/22/1944,A C ASSEMBLY PLANT,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS
GREAT BRITAIN,GERMANY,TRAVEMUNDE,53.97,10.87,4/8/1945,CITY AREA,CITIES TOWNS AND URBAN AREAS
USA,ITALY,LEGHORN,43.53,10.33,2/18/1944,HARBOR,PORTS AND HARBORS
GREAT BRITAIN,FRANCE,DOULLENS,50.15,2.35,11/8/1940,AIRDROME,AIR FIELDS AND AIRDROMES
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,4/28/1944,BUILDINGS,CITIES TOWNS AND URBAN AREAS
