COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
USA,ITALY,OLIVETO,43.38,16.2,9/1/1943,TROOP CONCENTRATIONS,81
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,3/25/1945,CITY AREA,2
USA,YUGOSLAVIA,BAC,45.4,19.27,8/12/1944,AIRDROME,78
USA,ITALY,MANTOVA,45.15,10.78,12/2/1944,BRIDGE,61
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,7/28/1941,DOCKS,71
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,4/9/1944,CITY AREA,2
USA,ITALY,44 40 N 011 00 E,44.67,11,4/10/1945,BUILDINGS,2
GREAT BRITAIN,GERMANY,DUISBERG,51.43,6.75,2/14/1941,AIRDROME,78
GREAT BRITAIN,FRANCE,ETAMPES,48.43,2.17,6/9/1944,RAILWAY JUNCTION,63
GREAT BRITAIN,GERMANY,RHEINE,52.3,7.43,8/2/1941,CITY AREA,2
USA,ITALY,FICAROLO,44.95,11.43,7/15/1944,PONTOON BRIDGE,80
USA,TUNISIA,ELAOUINA,36.9,10.18,1/22/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13,2/21/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,9/29/1941,SHIPYARDS,75
GREAT BRITAIN,FRANCE,BERNEVAL LE GRAND,50.02,1.12,6/2/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,BORKUM,53.6,6.67,2/4/1941,AIRDROME,78
USA,FRANCE,43 40 N 004 40 E,43.67,4.67,6/2/1944,AIRDROME,78
GREAT BRITAIN,GERMANY,RUHR,51.28,8.5,7/28/1940,BLAST FURNACES,39
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,10/2/1940,SUB PENS,72
GREAT BRITAIN,BELGIUM,LIMBOURG,50.6,5.93,8/9/1940,MARSHALLING YARDS,63
GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37,10/4/1940,AIRDROME,78
USA,GERMANY,FRANKFURT AM MAIN,50.1,8.67,1/29/1944,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,HOMBERG,51.47,6.63,2/14/1941,SYN OIL PLANT OF GEWER,52
USA,ITALY,FISCIANO,40.77,14.8,9/22/1943,GUN EMPLACEMENTS,82
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,6/29/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,MUNSTER,50.13,8.46,6/12/1941,CITY AREA,2
USA,ITALY,GENOA,44.4,8.95,5/19/1944,HARBOR INSTALL,71
USA,ITALY,LAVIS,46.13,11.12,1/31/1945,BRIDGE,61
GREAT BRITAIN,GERMANY,UNKNOWN,45.95,7.97,7/9/1941,MARSHALLING YARD,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47,4/8/1941,OIL STORAGE,53
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,9/12/1940,W OF ALTE BINNENHAFEN,53
GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42,7/7/1941,OIL IOSTALLATIONS,53
USA,ITALY,NAPLES,40.67,14,2/13/1943,HARBOR,71
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEMOK DEN HOORN,53.37,6.43,10/24/1940,SEAPLANE BASE,78
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,4/8/1941,CITY AREA,2
USA,ITALY,CAMERI,45.5,8.65,10/19/1944,RR BRIDGE,61
USA,FRANCE,LORIENT,47.75,-3.35,3/6/1943,POWERPLANT,3
USA,GERMANY,AHRWEILER,50.53,7.1,12/23/1944,SUPPLY AND COMM CENTER,60
USA,ITALY,44 40 N 009 40 E,44.67,9.67,4/14/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,ERITREA,HARBOR OFF MASSAWA,15.7,39.6,10/21/1940,SHIPPING,3
USA,GERMANY,ERLENBACH,50.18,8.72,3/19/1945,CITY AREA,2
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,3/8/1942,INNER DOCKS,71
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,11/27/1940,STORAGE TANK,80
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,3/12/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,8/12/1941,CITY AREA,2
USA,TUNISIA,AOUINET,33.98,10,1/28/1943,CITY AREA,2
USA,ROMANIA,TURNU SEVERINU,44.63,22.67,8/10/1944,CITY AREA,2
USA,AUSTRIA,KLAGENFURT,46.63,14.3,3/22/1945,RR,63
GREAT BRITAIN,GERMANY,CUXHAVEN,53.88,8.7,9/30/1940,PORT AREA,71
USA,ITALY,UNKNOWN,,,4/26/1945,ROAD,65
GREAT BRITAIN,GERMANY,LEIPZIG,51.33,12.38,10/29/1940,CITY AREA,2
USA,ITALY,45 20 N 008 00 E,45.33,8,4/11/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,2/14/1941,BLAST FURNACES,39
GREAT BRITAIN,FRANCE,FORETDENIEPPE HAZEBR,,,8/2/1944,TOWN AREA,2
GREAT BRITAIN,GERMANY,DINSLAKEN,51.55,6.72,8/31/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,6/8/1942,AIRDROME,78
GREAT BRITAIN,GERMANY,GOTTINGEN,50.88,8.77,10/29/1940,AIRDROME,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,6/29/1941,DDCKS CANALS BARGES,71
GREAT BRITAIN,GERMANY,DUREN,50.8,6.48,4/6/1944,INDUSTRIAL AREA,9
GREAT BRITAIN,FRANCE,COMINES,50.77,3,6/28/1941,POWER STATION,3
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,10/26/1940,DOCK AREA,71
USA,ITALY,GENOA,44.4,8.95,5/28/1944,HARBOR INSTALL,71
USA,GERMANY,ALTENKIRCHEN,50.68,7.65,3/25/1945,FLAK POS,82
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,2/11/1941,CITY AREA,2
USA,ITALY,CREMONA,45.13,10.03,4/25/1945,FERRY POINT,71
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47,4/3/1941,OIL STORAGE,53
USA,GERMANY,FALLERSLEBEN,53.42,10.72,6/20/1944,AUTO WORKS,22
GREAT BRITAIN,FRANCE,VILLA COUBLAY,48.77,2.2,12/8/1940,AIRDROME,78
GREAT BRITAIN,FRANCE,COQUEREAUX,49.82,1.67,7/25/1944,TOWN AREA,2
USA,ITALY,CASSINO,41.48,13.82,12/19/1943,STRONG POINTS,80
USA,ITALY,CASOLI,42.12,14.3,11/28/1943,GUN POSITIONS,82
GREAT BRITAIN,GERMANY,WESTERHWVEN,,,1/15/1942,TOWN AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEN HELDER,52.97,4.77,5/21/1941,DDCKS CANALS BARGES,71
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,3/4/1945,SHIPYARDS,75
GREAT BRITAIN,FRANCE,LORIENT,47.75,-3.35,11/17/1940,HARBOR INSTALLATIONS,71
GREAT BRITAIN,ITALY,GENOA,44.4,8.95,10/23/1942,CITY AREA,2
USA,ITALY,40 40 N 015 40 E,40.67,15.67,7/25/1944,FUEL DUMP,83
USA,ITALY,BRENNERO,47.02,11.5,10/4/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,COBLENZ,50.35,7.6,11/26/1943,CITY AREA,2
USA,TUNISIA,LAVERIE,36.62,10.47,4/20/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,9/23/1940,CITY AREA,2
GREAT BRITAIN,FRANCE,GUINES,50.87,1.87,8/15/1940,AERODROME,78
GREAT BRITAIN,GERMANY,WUNSDORF,52.15,13.47,10/23/1940,AIRFIELD,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,FLUSHING,51.4,3.53,9/17/1944,GUN EMPLACEMENTS,82
GREAT BRITAIN,GERMANY,OBERHAUSEN,48.39,10.88,10/30/1944,TOWN AREA,2
GREAT BRITAIN,GERMANY,WANNE EICKEL,51.52,7.17,10/12/1944,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,LANGERBRUGGE,,,4/28/1942,POWER STATION,3
GREAT BRITAIN,GERMANY,SOLINGEN,51.17,7.1,1/5/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,RHEINHAUSEN,51.42,6.7,12/23/1942,KRUPP STEEL WORKS,39
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,5/11/1941,RAILROAD,63
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,6/24/1941,CITY AREA,2
USA,ITALY,BASTIA,43.05,12.55,9/25/1943,AIRDROME,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15,8/9/1942,AIRDROME,78
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,10/23/1940,CITY AREA,2
GREAT BRITAIN,BELGIUM,ST TROND,50.8,5.2,7/29/1944,AIRDROME,78
GREAT BRITAIN,GERMANY,BOTTROP,51.53,6.98,2/14/1941,CITY AREA,2
USA,GERMANY,KASSEL,51.32,9.47,9/22/1944,BRIDGE,61
USA,ITALY,45 00 N 009 40 E,45,9.67,4/25/1945,RAILROAD CROSSING,63
GREAT BRITAIN,GERMANY,WENZENDORF,53.55,10,1/14/1942,JET PLANT,11
USA,FRANCE,FLEURY,48.83,-1.25,6/19/1944,V WEAPON SITE,85
USA,ITALY,S ANGELO,41.45,13.83,4/23/1945,BLDG,2
USA,ITALY,43 20 N 011 00 E,43.33,11,7/5/1944,SUPPLY DUMP,83
USA,ITALY,POLA,44.87,13.85,2/20/1945,NAVY YARDS,70
USA,AUSTRIA,LINZ,48.3,14.3,10/16/1944,ORD DEPOT,83
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,12/22/1940,GUN EMPLACEMENTS,82
USA,ITALY,45 20 N 011 20 E,45.33,11.33,4/11/1945,RR BRIDGE,61
USA,AUSTRIA,HORSCHING,48.23,14.17,11/19/1944,AIRDROME,78
USA,AUSTRIA,KLAGENFURT,46.63,14.3,11/2/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,GOSNAY,50.5,2.6,9/21/1941,POWER STATION,3
GREAT BRITAIN,GERMANY,LUDWIGSHAFEN,49.47,8.45,8/29/1940,OIL STOCKS,53
USA,GERMANY,HANNOVER,52.38,9.73,7/26/1943,CITY AREA,2
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,3/30/1941,NAVAL INSTALLATIONS,70
GREAT BRITAIN,GERMANY,HORSTMAR,52.08,7.5,9/6/1941,CITY AREA,2
USA,ITALY,PONTE DI PIAVE,45.8,12.45,9/22/1944,RR BRIDGE,61
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,9/24/1940,HIGHWAY,65
USA,AUSTRIA,VIENNA,48.2,16.37,8/23/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,VECHTA,52.73,8.28,8/9/1942,AIRDROME,78
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,5/8/1941,DOCKS BARGES SHIPPING,70
GREAT BRITAIN,FRANCE,LAON,49.57,3.63,11/15/1940,MILITARY TRAFFIC,80
GREAT BRITAIN,GERMANY,HANDORF,51.97,7.67,7/22/1940,AIRDROME,78
USA,GREECE,LARISA,39.63,22.42,10/9/1943,AIRDROME,78
GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47,1/15/1941,OIL STORAGE,53
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,11/1/1941,SHIPPING,73
GREAT BRITAIN,GERMANY,HANNOVER,52.38,9.73,8/12/1941,CITY AREA,2
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,12/20/1940,INNER DOCKS,71
GREAT BRITAIN,GERMANY,GELSENKIRCHEN,51.5,7.08,9/11/1944,CITY AREA,2
USA,ITALY,SAN FELICE,41.23,13.08,7/5/1944,TACTICAL TARGETS,80
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,7/12/1943,CITY AREA,2
USA,YUGOSLAVIA,46 20 N 016 00 E,46.33,16,1/31/1945,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,EMMERICH,51.82,6.25,8/17/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,6/5/1942,CITY AREA,2
GREAT BRITAIN,TUNISIA,MARETH,33.63,10.18,3/20/1943,UNIENTIFIED TARGET,1
GREAT BRITAIN,GERMANY,FRANKFURT AM MAIN,50.1,8.67,8/16/1940,CITY AREA,2
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,11/3/1941,SUB BASE,72
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,11/19/1940,SUB PENS,72
USA,ITALY,POMPEII,40.75,14.47,9/13/1943,RAIL ROAD,63
USA,GERMANY,KEMPTEN,47.72,10.3,8/3/1944,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,10/20/1941,SEARCHLIGHTS,80
USA,FRANCE,44 40 N 006 20 E,44.67,6.33,4/16/1945,RAILROAD,63
GREAT BRITAIN,GERMANY,EMMERICH,51.82,6.25,3/29/1943,CITY AREA,2
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,9/29/1940,DOCKS,71
USA,ITALY,45 00 N 010 40 E,45,10.67,4/16/1945,MOTOR TRANSPORT,65
USA,GREECE,ELEUSIS,38.03,23.55,12/20/1943,AIRDROME,78
USA,FRANCE,49 20 N 006 00 E,49.33,6,9/11/1944,TACTICAL,80
GREAT BRITAIN,GERMANY,GIESSEN,50.6,8.68,12/2/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,SYLT ISLAND,54.9,8.28,9/11/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,WESEL,51.65,6.62,12/5/1940,AIRDROME,78
GREAT BRITAIN,GERMANY,GLADBACH,50.77,6.63,3/25/1942,CITY AREA,2
USA,ITALY,GRAZZANISE,41.1,14.12,8/12/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,11/14/1940,OIL REFINERY,51
USA,ITALY,45 20 N 009 40 E,45.33,9.67,4/22/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67,10/25/1940,BLANKENSEE A F,78
GREAT BRITAIN,GERMANY,BIELEFELD,52.03,8.53,11/29/1944,CITY AREA,2
GREAT BRITAIN,HOLLAND OR NETHERLANDS,EINDHOVEN,51.43,5.47,11/15/1940,AIRDROME,78
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,1/1/1941,DOCKS,71
USA,AUSTRIA,VIENNA,48.2,16.37,7/16/1944,AC ENG PLANT,13
GREAT BRITAIN,GERMANY,HAGE,53.62,7.27,6/3/1942,AIRDROME,78
USA,AUSTRIA,KLAGENFURT,46.63,14.3,2/22/1945,RR,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,TEXEL ISLAND,52.53,13.42,9/3/1943,GUN EMPLACEMENTS,82
USA,FRANCE,FLERS,48.75,-0.57,6/14/1944,MARSHALLING YARD,63
GREAT BRITAIN,NORWAY,KAA FJORD,70,22,9/15/1944,TIRPITZ BATTLESHIP,73
GREAT BRITAIN,GERMANY,BRUNSWICK,52.25,10.5,3/16/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,5/12/1941,CITY AREA,2
USA,ITALY,PORDENONE,45.95,12.67,4/8/1945,MY,63
GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95,5/5/1942,DOCKS,71
GREAT BRITAIN,GERMANY,FRANKFURT AM MAIN,50.1,8.67,2/26/1945,CITY AREA,2
USA,ITALY,FATT CAPIZZINS,43.18,11.95,4/20/1944,OIL STORAGE,53
GREAT BRITAIN,GERMANY,SCHLESWIG,54.53,9.58,7/24/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,12/19/1940,ANTI AIRCRAFT BATTERY,82
GREAT BRITAIN,GERMANY,HAGE,53.62,7.27,10/11/1940,AIRDROME,78
USA,ITALY,AVELLINO,40.9,14.78,9/9/1943,CITY AREA,2
GREAT BRITAIN,FRANCE,GRIS NEZ,50.87,1.6,8/19/1940,SEARCHLIGHT BATTERY,80
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,9/23/1940,BRIDGE,61
USA,GERMANY,HOLLRIEGELSKREUTH,48.13,11.58,7/19/1944,CHEMICAL WORKS,43
GREAT BRITAIN,GERMANY,BONN,50.73,7.07,10/12/1941,CITY AREA,2
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,10/29/1941,NAVAL INSTALLATIONS,70
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,6/17/1941,DOCKS,71
USA,ITALY,PALAZZOLO ACREIDE,37.08,14.92,9/22/1944,RR BRIDGE,61
USA,GERMANY,MUNICH,48.13,11.58,6/9/1944,MILBERTSHOVEN ORD DEPO,83
USA,ITALY,FORMIA,41.18,13.62,9/16/1943,ROAD JUNC,65
GREAT BRITAIN,GERMANY,OLDENBURG,53.95,13.56,11/5/1940,A A BATTERY,82
GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38,4/16/1943,CITY AREA,2
USA,ITALY,MONTALTO DI CASTRO,42.35,11.62,2/22/1944,BRIDGE,61
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,9/7/1941,PORT AREA,71
GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37,11/23/1941,HARBOR,71
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,3/27/1941,NAVAL INSTALLATIONS,70
GREAT BRITAIN,GERMANY,AMRUM,54.67,8.33,9/29/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,WITTEN,51.43,7.33,12/2/1943,TOWN AREA,2
USA,ITALY,41 40 N 014 20 E,41.67,14.33,11/2/1943,GUN POSITIONS,82
GREAT BRITAIN,FRANCE,CAEN,49.18,-0.37,7/22/1940,AIRDROME,78
USA,ITALY,MIGNANO,41.38,13.97,10/5/1943,HIGHWAY,65
GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72,7/14/1941,MARSHALLING YARD,63
GREAT BRITAIN,FRANCE,FORET DE RAISMES,50.4,3.5,9/3/1943,TOWN AREA,2
GREAT BRITAIN,GERMANY,BRUNSWICK,52.25,10.5,10/14/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47,9/25/1944,CITY AREA,2
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,9/18/1941,INNER DOCKS,71
USA,ITALY,CATANIA,37.52,15.08,9/1/1943,TROOP CONCENTRATIONS,81
USA,ITALY,PADOVA,45.38,11.9,9/20/1943,RR YARD,63
USA,ITALY,GERBINI,37.47,14.85,6/13/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,8/12/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,WUNSDORF,52.15,13.47,3/31/1941,AIRFIELD,78
GREAT BRITAIN,FRANCE,CAP GRIS NEZ,50.87,1.58,9/28/1944,GUN POSITIONS,82
GREAT BRITAIN,GERMANY,STADE,53.62,9.47,7/27/1940,AIRDROME,78
GREAT BRITAIN,GERMANY,HANAU,50.13,8.93,12/7/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,7/16/1941,AIRDROME,78
USA,AUSTRIA,KLAGENFURT,46.63,14.3,12/3/1944,RR,63
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,8/11/1943,CITY AREA,2
GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6,2/14/1942,INNER DOCKS,71
USA,TUNISIA,36 40 N 009 40 E,36.67,9.67,4/22/1943,GUNS,82
USA,ITALY,45 00 N 010 40 E,45,10.67,4/22/1945,MOTOR TRANSPORT,65
GREAT BRITAIN,ITALY,TURIN,45.07,7.68,11/23/1942,AERITALIA AC FCTY,11
USA,ITALY,CALTANISETTA,37.5,14.05,7/9/1943,CITY,2
USA,ITALY,PORTO MARGHERA,45.43,12.33,6/9/1944,OIL STORAGE,53
USA,GERMANY,BLIES,49.15,7.08,3/6/1945,WOODS,80
GREAT BRITAIN,FRANCE,FORET D EPERLECQUES,50.83,2.17,8/30/1943,CITY AREA,2
USA,AUSTRIA,LIENZ,46.83,12.77,12/29/1944,MARSHALLING YARDS,63
USA,ITALY,PADOVA,45.38,11.9,8/31/1943,RR YARD,63
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,10/31/1941,CITY AREA,2
GREAT BRITAIN,GERMANY,FRANKFURT AM MAIN,50.1,8.67,2/21/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,9/2/1941,CITY AREA,2
USA,FRANCE,ST QUENTIN,50.63,2.37,4/25/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,COBLENZ,50.35,7.6,8/26/1940,MARSHALLING YARD,63
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73,8/19/1940,AIRDROME,78
USA,SARDINIA,GOLFO ARANCI,41,9.63,6/18/1943,SHIPPING,73
GREAT BRITAIN,GERMANY,TONNING,54.32,8.98,9/8/1942,TOWN AREA,2
GREAT BRITAIN,GERMANY,OSNABRUCK,52.28,8.05,2/2/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,9/3/1940,THERMAL POWER STATION,3
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73,10/26/1940,AIRDROME,78
USA,ITALY,CISTERNA DI ROMA,41.57,12.83,5/23/1944,TROOP CONSTRATIONS,81
USA,HUNGARY,46 40 N 012 40 E,46.67,12.67,1/31/1945,MARSHALLING YARDS,63
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,6/12/1942,CITY AREA,2
GREAT BRITAIN,GERMANY,KIEL,54.33,10.15,9/14/1942,SUB YARDS,72
USA,ITALY,44 40 N 009 20 E,44.67,9.33,4/16/1945,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,1/18/1945,CITY AREA,2
GREAT BRITAIN,GERMANY,HELIGOLAND,54.18,7.92,4/16/1944,CITY AREA,2
USA,ITALY,CALLIANO,45,8.25,11/11/1944,RR BRIDGE,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15,2/19/1944,AIRDROME,78
GREAT BRITAIN,GERMANY,BONN,50.73,7.07,10/22/1943,CITY AREA,2
USA,ITALY,LATISANA,45.77,13.02,10/4/1944,RR BRIDGE,61
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,10/27/1940,NAVAL INSTALLATIONS,70
GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95,5/4/1944,CITY AREA,2
USA,ITALY,CASERTA,41.07,14.33,9/24/1943,ROAD,65
USA,GERMANY,AALEN,48.83,10,2/22/1945,RAILROAD LINES,63
GREAT BRITAIN,FRANCE,CHERBOURG,49.63,-1.62,5/13/1943,DOCKS BARGES SHIPPING,71
GREAT BRITAIN,GERMANY,PASING,48.13,11.47,4/25/1945,TRANSFORMER STATON,3
GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08,1/30/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,SCHWEINFURT,50.05,10.25,4/26/1944,CITY AREA,2
USA,ITALY,ENEGO,45.95,11.72,11/11/1944,R R BRIDGE,61
GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73,12/27/1941,AIRDROME,78
GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22,9/7/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45,8/19/1941,TOWN AREA,2
GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37,6/21/1941,HARBOR,71
USA,ITALY,PALERMO,38.1,13.33,6/12/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,RHEINE,52.3,7.43,11/9/1944,CITY AREA,2
USA,CZECHOSLOVAKIA,KOLIN,50.03,15.18,3/15/1945,OIL REFINERY,50
GREAT BRITAIN,GERMANY,SAARBRUCKEN,49.23,6.98,10/15/1944,CITY AREA,2
USA,ITALY,CANCELLO,40.98,14.4,9/29/1943,BRIDGE,61
GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38,7/28/1944,CITY AREA,2
USA,GERMANY,ARNSBERG,51.4,8.05,3/9/1945,MARSHALLING YARD,63
GREAT BRITAIN,FRANCE,BREST,48.4,-4.5,10/22/1941,NAVAL INSTALLATIONS,70
USA,ITALY,CIVITELLA ROVETO,41.9,13.43,5/31/1944,ROAD BLOCK,65
USA,ROMANIA,PLOESTI,44.93,26.05,7/4/1944,BRIDGE REPAIR PLANT,9
USA,ITALY,44 20 N 010 40 E,44.33,10.67,4/17/1945,HQ,80
GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78,11/6/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58,6/29/1941,COMMERCIAL DOCK YARD,71
GREAT BRITAIN,GERMANY,HAMBORN,51.47,6.78,12/22/1942,INDUSTRIAL TARGETS,9
USA,HUNGARY,47 00 N 017 40 E,47,17.67,10/14/1944,MANUFACTURING INSTALL,9
USA,GERMANY,AUGSBURG,48.37,10.88,12/19/1943,AC ASSEMBLY PLANTS,11
GREAT BRITAIN,FRANCE,NANTES,47.22,-1.53,11/22/1940,BRIDGE,61
USA,ITALY,45 00 N 008 40 E,45,8.67,4/23/1945,BRIDGE,61
USA,GERMANY,NEUBURG,53.97,11.62,4/18/1945,STORAGE AREA,83
USA,AUSTRIA,VIENNA,48.2,16.37,10/11/1944,SAUERWERKE ENG PLANT,21
USA,ITALY,AMOROSI,41.22,14.45,9/22/1943,BRIDGE,61
USA,ITALY,LAVIS,46.13,11.12,2/7/1945,MARSHALLING YARD,63
USA,YUGOSLAVIA,BROD,45.15,18.02,9/21/1944,R R,63
USA,ITALY,MANTOVA,45.15,10.78,9/10/1944,BRIDGE,61
GREAT BRITAIN,GERMANY,KOTHEN,51.75,11.88,11/13/1940,AIRFIELD,78
GREAT BRITAIN,GERMANY,BOCHUM,51.52,7.2,3/4/1943,CITY,2
USA,ITALY,45 00 N 011 00 E,45,11,3/31/1945,ROAD JUNCTION,65
USA,TUNISIA,37 00 N 010 00 E,37,10,4/21/1943,AIRDROME,78
GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75,6/24/1943,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,11/9/1941,TR NSFORMER STATION,3
GREAT BRITAIN,GERMANY,STENDAL,52.6,11.87,1/1/1944,CITY AREA,2
GREAT BRITAIN,GERMANY,HAMBURG,53.55,10,1/14/1942,SUB PENS,72
GREAT BRITAIN,FRANCE,COMPIEGNE,49.42,2.83,8/29/1941,MARSHALLING YARD,63
GREAT BRITAIN,GERMANY,OBERHAUSEN,48.39,10.88,12/11/1944,TOWN AREA,2
GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42,3/27/1945,CITY AREA,2
GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32,6/11/1941,DOCKS,71
GREAT BRITAIN,GERMANY,ESSEN,51.43,7,8/7/1941,BLAST FURNACES,39
USA,ITALY,MODENA,44.67,10.92,4/4/1945,BRIDGE,61
